file,header_id,header_base,manifest_id,hash_match,sha256,verification
2019-0147__AD_2019-0147_1__EASA_AD_2019_0147_superseded.pdf,2019-0147,2019-0147,2019-0147,True,de27ec87a21d4cc659c71622aa5836477086f1cd928f3cac4ce139a634983b34,First-page AD header
2019-0155__AD_2019-0155_1__EASA_AD_2019_0155_1_.pdf,2019-0155,2019-0155,2019-0155,True,3318c141ce91c112068a8c039c56eeb9110ac3c0e3bc0de05bb5a1a0ed014d3e,First-page AD header
2019-0159__AD_2019-0159_1__EASA_AD_2019_0159.pdf,2019-0159,2019-0159,2019-0159,True,c161e92ffde559db8172786107d2f0dd01bd46fa746f6dbb3af378263d46dcac,First-page AD header
2019-0164__AD_2019-0164_1__EASA_AD_2019_0164_superseded.pdf,2019-0164,2019-0164,2019-0164,True,e9e08c036d1bb556486f51f6d9f1a8e5ef4fc6a22d1fdf7d2251eeb9b30cf913,First-page AD header
2019-0167__AD_2019-0167_1__EASA_AD_2019_0167.pdf,2019-0167,2019-0167,2019-0167,True,1d8ac758cb462d4ab7f0507afd4561c844f48bee6bc993881554f3759c3fa33c,First-page AD header
2019-0168__AD_2019-0168_1__EASA_AD_2019_0168_superseded.pdf,2019-0168,2019-0168,2019-0168,True,3ed5634e338e0de14cc9c322f51a7b3229c12e23bc145dcbe515005bec3a3034,First-page AD header
2019-0170R1__AD_2019-0170R1_1__EASA_AD_2019_0170_R1.pdf,2019-0170R1,2019-0170,2019-0170R1,True,7616465529460976476eda052204c86bbda0b71c14b67780d2cd18a9a29e832e,First-page AD header
2019-0171R2__AD_2019-0171R2_1__EASA_AD_2019_0171R2.pdf,2019-0171R2,2019-0171,2019-0171R2,True,e365f42af708c360ea63e2ebd0369e8aa981467af1a0613c709f64bd31b0d94e,First-page AD header
2019-0173__AD_2019-0173_1__EASA_AD_2019-0173_superseded.pdf,2019-0173,2019-0173,2019-0173,True,839c300820215e4ff2e05ee07d3d10a2dace85f7c2e4ac179d0294040c27133c,First-page AD header
2019-0175__AD_2019-0175_1__EASA_AD_2019_0175.pdf,2019-0175,2019-0175,2019-0175,True,98798d7942f5d8b2ab384e9ec324f68557bbc59c86760e14055259d0a587c288,First-page AD header
2019-0176__AD_2019-0176_2__EASA_AD_2019_0176.pdf,2019-0176,2019-0176,2019-0176,True,1eaa07c86993e71bbcfcd84398216c17b603b712d655dd645b0543e3423fae17,First-page AD header
2019-0181R1__AD_2019-0181R1_1__EASA_AD_2019_0181_R1.pdf,2019-0181R1,2019-0181,2019-0181R1,True,214f6049c5220b22c070e31adac2737b87df01b53553c6518a14a3f55d5c58b9,First-page AD header
2019-0183__AD_2019-0183_1__EASA_AD_2019_0183.pdf,2019-0183,2019-0183,2019-0183,True,c00f2ba68574cd324b09588bb2ea67f510b806cd5e05fe58146c2bb90b1d0ddd,First-page AD header
2019-0188__AD_2019-0188_1__EASA_AD_2019_0188.pdf,2019-0188,2019-0188,2019-0188,True,0ad4199c96e95aa1c46f703a75c10b306fc914be416a84a7a4c5ecf456e318d6,First-page AD header
2019-0189__AD_2019-0189_1__EASA_AD_2019_0189_superseded.pdf,2019-0189,2019-0189,2019-0189,True,202ba8fb8e6d2cde8e410e23a9da22ecb60fb7f6133cc97890be6f5a056c4453,First-page AD header
2019-0190__AD_2019-0190_1__EASA_AD_2019_0190.pdf,2019-0190,2019-0190,2019-0190,True,0acbadc59e056ad9aac78ca39aa7d12e48dcc565279c787f561284c15b7ab04a,First-page AD header
2019-0192__AD_2019-0192_1__EASA_AD_2019_0192.pdf,2019-0192,2019-0192,2019-0192,True,fc231fec2a659d730ae05d8bdfbe4a86a16584fd5fd3e87139ed47a73395574b,First-page AD header
2019-0196__AD_2019-0196_1__EASA_AD_2019_0196.pdf,2019-0196,2019-0196,2019-0196,True,9592c04ffc6e882e4c9202d01ca7c7ef446511a945ddcc4277d72de054286be3,First-page AD header
2019-0197R1__AD_2019-0197R1_1__EASA_AD_2019_0197_R1.pdf,2019-0197R1,2019-0197,2019-0197R1,True,f03f1e7839ef8a2feb354183bd39e1028ee69ae261aaa00782598ebc521448fd,First-page AD header
2019-0203__AD_2019-0203_2__EASA_AD_2019_0203_Superseded.pdf,2019-0203,2019-0203,2019-0203,True,ce48015f8743c1118803707207dd1208c116ed325e1ff72243c523af6efab8b5,First-page AD header
2019-0205__AD_2019-0205_1__EASA_AD_2019_0205_superseded.pdf,2019-0205,2019-0205,2019-0205,True,bce7cc6f5309b68cf0c99031db1bac5591fd46ee855e6dc2856033b384937723,First-page AD header
2019-0206__AD_2019-0206_1__EASA_AD_2019_0206_superseded.pdf,2019-0206,2019-0206,2019-0206,True,c8b01eeb5daf3a517b637ec12bb26ced2a6f836b8861f81a1c4f0773e60d053a,First-page AD header
2019-0207R2__AD_2019-0207R2_1__EASA_AD_2019_0207_R2.pdf,2019-0207R2,2019-0207,2019-0207R2,True,d49707c009d4a92bba9c01d08c80c4ff7b42b6d5eb61630cc766355b81b7503e,First-page AD header
2019-0210__AD_2019-0210_1__EASA_AD_2019_0210_superseded.pdf,2019-0210,2019-0210,2019-0210,True,2321ac6eda718be7993a148358f94a43a91eeb6c9cc828ce60bdfdeb92a3d438,First-page AD header
2019-0214__AD_2019-0214_1__EASA_AD_2019_0214.pdf,2019-0214,2019-0214,2019-0214,True,7bbee082e47b2d8b9148cdc005af5940beff4558949549e3c7e5a59f210504b8,First-page AD header
2019-0215__AD_2019-0215_1__EASA_AD_2019_0215_superseded.pdf,2019-0215,2019-0215,2019-0215,True,1eefcf2c5305bd1486a83440b3bc9a9c086a90fac9eef10d61ac4bfe10fd4b92,First-page AD header
2019-0216__AD_2019-0216_1__EASA_AD_2019_0216_superseded.pdf,2019-0216,2019-0216,2019-0216,True,e48f46a4ca3e7abef4a1768e1299daf88d537fcfc4d22a7893a229a744dfadd4,First-page AD header
2019-0217__AD_2019-0217_1__EASA_AD_2019_0217_superseded.pdf,2019-0217,2019-0217,2019-0217,True,470d477d0a3a26d3ad86c01d255de9e6841d0289e64c87649c06acac0c13b86c,First-page AD header
2019-0219__AD_2019-0219_2__EASA_AD_2019_0219_C1.pdf,2019-0219,2019-0219,2019-0219,True,78cab9435e32caca7a0e15e141a4dc294639bf2c0ca9e0cd0fbe3eab49b6dc46,First-page AD header
2019-0220R1__AD_2019-0220R1_1__EASA_AD_2019_0220_R1_superseded.pdf,2019-0220R1,2019-0220,2019-0220R1,True,ff4c3c643ff1c39db7f76c9f65b894f8352262eaa9095a6aa062ab9197ad1b90,First-page AD header
2019-0222__AD_2019-0222_1__EASA_AD_2019_0222_superseded.pdf,2019-0222,2019-0222,2019-0222,True,057c67bc9940f923da3a60aea37f75e4ea0c26c702e2b22885575d76ce7a4486,First-page AD header
2019-0223__AD_2019-0223_1__EASA_AD_2019_0223_superseded.pdf,2019-0223,2019-0223,2019-0223,True,d93182146b330def465c1e49040f8c905eba2eada51899b18c3c95a278237403,First-page AD header
2019-0226__AD_2019-0226_1__EASA_AD_2019_0226.pdf,2019-0226,2019-0226,2019-0226,True,41cd5085abf4a69e9febfab054f6b07b36534404f09cc2192aa6d642fde6f42b,First-page AD header
2019-0227__AD_2019-0227_1__EASA_AD_2019_0227.pdf,2019-0227,2019-0227,2019-0227,True,5d605c9bcec0f09e8afb65badaa3758dbe4027d16e84e315666bfff9ba59bf21,First-page AD header
2019-0229R1__AD_2019-0229R1_1__EASA_AD_2019_0229_R1.pdf,2019-0229R1,2019-0229,2019-0229R1,True,9d3ae2769f41df7ab0635a0d96cf8872b8c37f099dc4078504102a51b19390d2,First-page AD header
2019-0232__AD_2019-0232_2__EASA_AD_2019_0232.pdf,2019-0232,2019-0232,2019-0232,True,1265aafea34f959295615632a03b751fd6b3cbdc82440e4efe4ac40d3ffdb174,First-page AD header
2019-0233__AD_2019-0233_1__EASA_AD_2019_0233_C1_superseded.pdf,2019-0233,2019-0233,2019-0233,True,f33ed3ba1eded4eee0f6cc56035c95e866bdb5a14e1ac36bcbe75c2e6c32e9df,First-page AD header
2019-0243__AD_2019-0243_1__EASA_AD_2019_0243_superseded.pdf,2019-0243,2019-0243,2019-0243,True,37da8edcddf2e0aedb905c3f2a8c1138872647f4d75b0253e52d1a992a4b765c,First-page AD header
2019-0251__AD_2019-0251_1__EASA_AD_2019_0251_superseded.pdf,2019-0251,2019-0251,2019-0251,True,9f2c9c39b5f822efaf88f9ee704511e172f38f396789821cd1d73c2c4646bfc2,First-page AD header
2019-0264__AD_2019-0264_1__EASA_AD_2019_0264.pdf,2019-0264,2019-0264,2019-0264,True,4ce751448ca9522255c9d56f39b7bc80e6a78aa9c00eeeedf4f717ee5d494a67,First-page AD header
2019-0265__AD_2019-0265_1__EASA_AD_2019_0265.pdf,2019-0265,2019-0265,2019-0265,True,f3e8f0df80b6659575168557134bf31e3d48d58ecfc481cd1f6471ebb3241b84,First-page AD header
2019-0279R1__AD_2019-0279R1_1__EASA_AD_2019_0279R1.pdf,2019-0279R1,2019-0279,2019-0279R1,True,c2bcfa43c0b565d70116814dc2ca5cb418416bab867b1aee8951a047de651586,First-page AD header
2019-0283__AD_2019-0283_1__EASA_AD_2019_0283.pdf,2019-0283,2019-0283,2019-0283,True,1cd3c327f11c3817523e36b18df645029399f25dc259750b6549ead1c537b35a,First-page AD header
2019-0288__AD_2019-0288_1__EASA_AD_2019_0288_superseded.pdf,2019-0288,2019-0288,2019-0288,True,b535a7875c3efb7af924a17a1a2c6dc5d1bd0cd0f063a57da3a93a0e461f3a0b,First-page AD header
2019-0291R1__AD_2019-0291R1_1__EASA_AD_2019_0291_R1_superseded.pdf,2019-0291R1,2019-0291,2019-0291R1,True,a0e243609ae0532dd2d827be9095b0db07503c18a12a455a9054fbf7c1c4f6c0,First-page AD header
2019-0297R1__AD_2019-0297R1_1__EASA_AD_2019_0297_R1_superseded.pdf,2019-0297R1,2019-0297,2019-0297R1,True,3262aef9f51bfb1b74666b62ffacce54c17b218682e6645e853d13dee3975939,First-page AD header
2019-0301__AD_2019-0301_1__EASA_AD_2019_0301.pdf,2019-0301,2019-0301,2019-0301,True,bafe21a18a039672138c4d9ffc83152f74e021599bec8f0189cc27f2b98d8cde,First-page AD header
2019-0304R1__AD_2019-0304R1_1__EASA_AD_2019_0304_R1.pdf,2019-0304R1,2019-0304,2019-0304R1,True,d176053d05dace5939b5919314b7fd3868ee8f027ee57bbcb2719928d77d590c,First-page AD header
2019-0309__AD_2019-0309_1__EASA_AD_2019_0309.pdf,2019-0309,2019-0309,2019-0309,True,dda5e5536b864d30255b4b92885a8b631ad10851864056fd3d3f63dbef8df65a,First-page AD header
2019-0310R1__AD_2019-0310R1_1__EASA_AD_2019_0310_R1_superseded.pdf,2019-0310R1,2019-0310,2019-0310R1,True,8a5e552cdc29bef3da25cc7636a85a4490c5c231c6fea0e3a8fc53d116a6a4ae,First-page AD header
2019-0312__AD_2019-0312_1__EASA_AD_2019_0312.pdf,2019-0312,2019-0312,2019-0312,True,5b14121e1652cd4378caa7d8a9adba9af1635e73c9c644d0934891407b0450c6,First-page AD header
2019-0314__AD_2019-0314_1__EASA_AD_2019_0314_superseded.pdf,2019-0314,2019-0314,2019-0314,True,f8c1e6f5fa30384c1758ecc4e6c66c15b0605519502df04c9a73b8d6ebf66575,First-page AD header
2019-0315R1__AD_2019-0315R1_1__EASA_AD_2019_0315_R1.pdf,2019-0315R1,2019-0315,2019-0315R1,True,292da9f036dba2c475e3502c1773ea95ce4bc42650908f665c07305dedcaff12,First-page AD header
2019-0316__AD_2019-0316_1__EASA_AD_2019_0316_superseded.pdf,2019-0316,2019-0316,2019-0316,True,ef1507c5e42280ece688fdfc589ebf5b1c0069818783c89ddd66e908da377e05,First-page AD header
2020-0005R1__AD_2020-0005R1_1__EASA_AD_2020_0005_R1.pdf,2020-0005R1,2020-0005,2020-0005R1,True,df17162a3e93a6cffe107e932deba1abf5c09e8eceb162346d506e487da1266c,First-page AD header
2020-0009__AD_2020-0009_1__EASA_AD_2020_0009_superseded.pdf,2020-0009,2020-0009,2020-0009,True,4b41be529d567f9413dfeca047509fe0ab29cb1151df393b75ee94e00bd0b264,First-page AD header
2020-0012R1__AD_2020-0012R1_1__EASA_AD_2020_0012_R1.pdf,2020-0012R1,2020-0012,2020-0012R1,True,4436d722d47d2282dc67d097d6d4ea79b981afc38e659f0f143356e3e29a753b,First-page AD header
2020-0016__AD_2020-0016_1__EASA_AD_2020_0016.pdf,2020-0016,2020-0016,2020-0016,True,2408ee87eb214d5b09b401ef3ab1137c240ff00e128f6b81fddb3ea2410d83eb,First-page AD header
2020-0019__AD_2020-0019_1__EASA_AD_2020_0019.pdf,2020-0019,2020-0019,2020-0019,True,71b1eafd126c70491c3d92fcbc968bb3e745798bb350bb481d7d64b821b7bc95,First-page AD header
2020-0025__AD_2020-0025_1__EASA_AD_2020_0025.pdf,2020-0025,2020-0025,2020-0025,True,c3476e09a39fa571671c27022ea0781af45667c4036f24f53a52ebf9c4d69592,First-page AD header
2020-0027R1__AD_2020-0027R1_1__EASA_AD_2020_0027_R1.pdf,2020-0027R1,2020-0027,2020-0027R1,True,867a5331dc9340e1a768a0693704f0342102b50df7d6fa64ff31b4d6c6f8042a,First-page AD header
2020-0028__AD_2020-0028_1__EASA_AD_2020_0028.pdf,2020-0028,2020-0028,2020-0028,True,898bc65f2dd9ecdeea66673cdb5c291036943ebbedd93216bb24ff36622b8e5f,First-page AD header
2020-0030__AD_2020-0030_1__EASA_AD_2020_0030.pdf,2020-0030,2020-0030,2020-0030,True,1a534c3b21f0412dbce1595aed2f2b302c57ac4402ea00c5c38b7416b307308e,First-page AD header
2020-0031__AD_2020-0031_1__EASA_AD_2020_0031_superseded.pdf,2020-0031,2020-0031,2020-0031,True,3274478ca0aceaa69a1937461a34888559b132d2984f6489a55074fa44428592,First-page AD header
2020-0032__AD_2020-0032_1__EASA_AD_2020_0032_superseded.pdf,2020-0032,2020-0032,2020-0032,True,1994af83b4b81feae6add67324e2c4c6f17b9af2f6a2be2461ce1bbcefe0350d,First-page AD header
2020-0034__AD_2020-0034_1__EASA_AD_2020_0034_superseded.pdf,2020-0034,2020-0034,2020-0034,True,214355dbd3926e74070a1f921f70092c566a4d551ec5f9d460ad525642ec6daa,First-page AD header
2020-0036R1__AD_2020-0036R1_1__EASA_AD_2020_0036_R1_superseded.pdf,2020-0036R1,2020-0036,2020-0036R1,True,41ae53cd29b52ca21dbcf3fdc9175e09e729d297d867233030f19dd364500ca3,First-page AD header
2020-0037__AD_2020-0037_1__EASA_AD_2020_0037_C1.pdf,2020-0037,2020-0037,2020-0037,True,69ce9a530ef049d4d63144800f9dabd2e3d7f5fde8a5a0131e3aeda90c9b8855,First-page AD header
2020-0040R1__AD_2020-0040R1_1__EASA_AD_2020_0040R1.pdf,2020-0040R1,2020-0040,2020-0040R1,True,359f044574bbef211176801e7eb0ed657836b9e56150093a7d21ca7d13251ed8,First-page AD header
2020-0050__AD_2020-0050_1__EASA_AD_2020_0050_C1.pdf,2020-0050,2020-0050,2020-0050,True,2cfdbd3791f483a63d420c1d5190604d61c4a68ccae6ab902b73d547157dc14a,First-page AD header
2020-0051__AD_2020-0051_2__EASA_AD_2020_0051.pdf,2020-0051,2020-0051,2020-0051,True,ca21cf19fcd2a9ebe2d70d67f8089bff1f0794c59b0bd9bd2488be1cae6ba31b,First-page AD header
2020-0052__AD_2020-0052_1__EASA_AD_2020_0052.pdf,2020-0052,2020-0052,2020-0052,True,9bb63f6349b1b3365cdd85587f5c01bf0520febee4c32387d7f6094b9bdad176,First-page AD header
2020-0053__AD_2020-0053_1__EASA_AD_2020_0053.pdf,2020-0053,2020-0053,2020-0053,True,2943493dd0b7cc5647342d040f578a277050197be661d137b7f8e4072bcccbe0,First-page AD header
2020-0054__AD_2020-0054_1__EASA_AD_2020_0054_superseded.pdf,2020-0054,2020-0054,2020-0054,True,fcadfd9139de393325a581216303931cd50ff51eed9b0ea30eba59b4f9d1b36b,First-page AD header
2020-0058__AD_2020-0058_1__EASA_AD_2020_0058.pdf,2020-0058,2020-0058,2020-0058,True,2b4e64ba6a17f04139c3007e815e0c827f62ab04f808a15f61ae2107071a0423,First-page AD header
2020-0060__AD_2020-0060_1__EASA_AD_2020_0060.pdf,2020-0060,2020-0060,2020-0060,True,9f2c83482cd79a0e4a7a9ad5ad44a003b7468f961500d53f35ecc411c0f8d407,First-page AD header
2020-0067__AD_2020-0067_1__EASA_AD_2020_0067_superseded.pdf,2020-0067,2020-0067,2020-0067,True,6aafc906f47329b61a61f198cd753894ea321a33e4c63c4603eabc7c335b3022,First-page AD header
2020-0070__AD_2020-0070_2__EASA_AD_2020_0070.pdf,2020-0070,2020-0070,2020-0070,True,5a61ce5c42b3783838703123e2c75201e757a0045673a2f267d26089e496bc28,First-page AD header
2020-0071__AD_2020-0071_1__EASA_AD_2020_0071.pdf,2020-0071,2020-0071,2020-0071,True,83ca724ec805543c01135c11d479d1b58890ab54ca887c95ce0375554516b71a,First-page AD header
2020-0073__AD_2020-0073_1__EASA_AD_2020_0073_superseded.pdf,2020-0073,2020-0073,2020-0073,True,db9e08400728ace7920ce876793ffd58b98e8f37628cb1f9b7b2c7f6990eeeb7,First-page AD header
2020-0076__AD_2020-0076_1__EASA_AD_2020_0076.pdf,2020-0076,2020-0076,2020-0076,True,f4d327f1c48fe8215c0c8135671c19b019592830cc7bff1fcf096733a929ce71,First-page AD header
2020-0077__AD_2020-0077_2__EASA_AD_2020_0077.pdf,2020-0077,2020-0077,2020-0077,True,322da9a543423a7e2f0d35011d1a42f6b8c3a09591043b3c16ebc4f78ecc5f64,First-page AD header
2020-0080__AD_2020-0080_1__EASA_AD_2020_0080_superseded.pdf,2020-0080,2020-0080,2020-0080,True,e57973d7f075f087b090fb0d01abc6adacca54a34b1540a0ac717a82ef5b2fe0,First-page AD header
2020-0083__AD_2020-0083_1__EASA_AD_2020_0083.pdf,2020-0083,2020-0083,2020-0083,True,f8d94b94d7b81584f540cfadf401d9fe96045d971927bc46e321811bd6b2b076,First-page AD header
2020-0085R1__AD_2020-0085R1_1__EASA_AD_2020_0085R1.pdf,2020-0085R1,2020-0085,2020-0085R1,True,31f3f351ee2b02f4ff0636e599e01bbe4e7775c23d5c3298919f5e4327e42e6a,First-page AD header
2020-0088__AD_2020-0088_1__EASA_AD_2020_0088.pdf,2020-0088,2020-0088,2020-0088,True,c94e6d712e0a58d267695a8567a8802207560b82690d571eef770344f62dbee6,First-page AD header
2020-0089__AD_2020-0089_1__EASA_AD_2020_0089.pdf,2020-0089,2020-0089,2020-0089,True,a07819b1c242e906c0ff91003d83eadd004ebebf243712d73603c95dd0a612cd,First-page AD header
2020-0090R1__AD_2020-0090R1_1__EASA_AD_2020_0090_R1_superseded.pdf,2020-0090R1,2020-0090,2020-0090R1,True,8254c1b7d0254ec23636f7ef3465d90183d68b7febcbc997d7b74767ecfd5510,First-page AD header
2020-0091__AD_2020-0091_1__EASA_AD_2020-0091_Superseded.pdf,2020-0091,2020-0091,2020-0091,True,718253a31eb9d763ed2cfc815a784cba8718c291495a111bfeb2747d5202c2b4,First-page AD header
2020-0092__AD_2020-0092_1__EASA_AD_2020_0092.pdf,2020-0092,2020-0092,2020-0092,True,c7bb6da2df39cc265c47150e3273ea59932de184b88cf360f9d9f1ce98630b4c,First-page AD header
2020-0093__AD_2020-0093_1__EASA_AD_2020_0093.pdf,2020-0093,2020-0093,2020-0093,True,7c643a55f9d6b9ef773e3c2aeff483b2e1f8de02c65e475194aede0ceb645908,First-page AD header
2020-0100R1__AD_2020-0100R1_1__EASA_AD_2020_0100_R1.pdf,2020-0100R1,2020-0100,2020-0100R1,True,01c4f26bd0956a8600130676ebc9852a9e47d43f45ae961b3ad358a3fc708448,First-page AD header
2020-0103__AD_2020-0103_1__EASA_AD_2020_0103_C1.pdf,2020-0103,2020-0103,2020-0103,True,89f31fa4b920ecf8b910f6b95c3010de846bf2c5da7ba407bc07e2faa2716213,First-page AD header
2020-0104R1-CN__AD_2020-0104R1-CN_1__EASA_AD_2020_0104_R1_CN.pdf,2020-0104R1,2020-0104,2020-0104R1,True,4496a12237b9d41ad25f2a7c2078400cf9818fe649b2f14ed25c06b01d0d7bca,First-page AD header
2020-0106__AD_2020-0106_1__EASA_AD_2020_0106.pdf,2020-0106,2020-0106,2020-0106,True,39b3b694b78c08f1d2a215183784bd0dd9fe2c1c68087e6ae15d737c917f165f,First-page AD header
2020-0108__AD_2020-0108_1__EASA_AD_2020_0108.pdf,2020-0108,2020-0108,2020-0108,True,65a63afc858b28c1f0750a0331ecf640cd59788b3a1c1f11aa9d1ab0f1354a05,First-page AD header
2020-0109__AD_2020-0109_1__EASA_AD_2020_0109.pdf,2020-0109,2020-0109,2020-0109,True,4e75d7ecfde36c32900e9de24ae5061d2150a630e3b3db0441454f9402fcb066,First-page AD header
2020-0110R1__AD_2020-0110R1_1__EASA_AD_2020_0110_R1_Superseded.pdf,2020-0110R1,2020-0110,2020-0110R1,True,416bd3022f790fa65066182c23928627dadd2398ddc61f1c81f6b68253b30060,First-page AD header
2020-0111R2__AD_2020-0111R2_1__EASA_AD_2020_0111R2_Superseded.pdf,2020-0111R2,2020-0111,2020-0111R2,True,78286928279c372905e72b3d596797c25a4ebfa07808c0433b93b8323ed2ef24,First-page AD header
2020-0112R1__AD_2020-0112R1_1__EASA_AD_2020_0112_R1_Superseded.pdf,2020-0112R1,2020-0112,2020-0112R1,True,6156f97ead084cb8ba3a632026a7f4d31d57680037f2cc0b21ee867caee3b331,First-page AD header
2020-0118__AD_2020-0118_1__EASA_AD_2020_0118_superseded.pdf,2020-0118,2020-0118,2020-0118,True,71b4733261a64cc482acaabdad0ace06cfa9dce3be3deb239614714936f758c9,First-page AD header
2020-0122__AD_2020-0122_1__EASA_AD_2020_0122.pdf,2020-0122,2020-0122,2020-0122,True,4ddbcd3bcfe55fe2d839fd5f3b652d2fdfaa08311d00885fa935c12ef0a4cc79,First-page AD header
2020-0123__AD_2020-0123_1__EASA_AD_2020_0123_superseded.pdf,2020-0123,2020-0123,2020-0123,True,c3ae0e695a759cc389f90bbdcd515d3558eadd2b672e2161420d4a7786cc8412,First-page AD header
2020-0125__AD_2020-0125_1__EASA_AD_2020_0125.pdf,2020-0125,2020-0125,2020-0125,True,91e7b9c70e3ca672491b6ee3f5567a70276ce7ae85c5fe65fbed7e23ac1ecdd4,First-page AD header
2020-0126__AD_2020-0126_1__EASA_AD_2020_0126.pdf,2020-0126,2020-0126,2020-0126,True,4937781eeb9372ec7379980e3cbe70606e9934ffae03c98f7c84d29ef03e7632,First-page AD header
2020-0129__AD_2020-0129_1__EASA_AD_2020_0129.pdf,2020-0129,2020-0129,2020-0129,True,6f46a7c6ba1b05a0d3a6ed36a3b777f056de2d2faf7c8e0ed1af46d19751aee2,First-page AD header
2020-0130__AD_2020-0130_1__EASA_AD_2020_0130.pdf,2020-0130,2020-0130,2020-0130,True,05a771a3b2f1bddd8d4bc23a8fe450ddfd54d2f72e06e7d6b635e734fd2679b3,First-page AD header
2020-0133__AD_2020-0133_1__EASA_AD_2020_0133_superseded.pdf,2020-0133,2020-0133,2020-0133,True,6bbeee248babce98d0cbbeccc0bdeb8435ea1cb74135a4164966f9b7fb2a95b8,First-page AD header
2020-0139R1__AD_2020-0139R1_1__EASA_AD_2020_0139_R1_superseded.pdf,2020-0139R1,2020-0139,2020-0139R1,True,34a9bffecf9874b6a932435dd9a60d049c1000295af10945ad24e7da5d991704,First-page AD header
2020-0144__AD_2020-0144_1__EASA_AD_2020_0144.pdf,2020-0144,2020-0144,2020-0144,True,6c965edf8826592b2f64562f850bbee81cf32a8be82f601768572f08d1502204,First-page AD header
2020-0145__AD_2020-0145_2__EASA_AD_2020_0145.pdf,2020-0145,2020-0145,2020-0145,True,1eeca8f3a06426d9292fc841e48bb4ad0d031d5f05706cab1f17648e0bb0634c,First-page AD header
2020-0148__AD_2020-0148_1__EASA_AD_2020_0148.pdf,2020-0148,2020-0148,2020-0148,True,33f7721adf08dee57a33e89f456ae6d08eb20ece6f7018892cfc03741c537bc1,First-page AD header
2020-0153__AD_2020-0153_1__EASA_AD_2020_0153.pdf,2020-0153,2020-0153,2020-0153,True,986a802e5518d6276ccbb66f0d23487cf2b6b6611ea18b8645205f24933242e9,First-page AD header
2020-0155__AD_2020-0155_1__EASA_AD_2020_0155.pdf,2020-0155,2020-0155,2020-0155,True,a476963eb07c85a8c989b386105476b0b50ec8dfde45ba8c391d57e01846c5db,First-page AD header
2020-0157__AD_2020-0157_1__EASA_AD_2020_0157.pdf,2020-0157,2020-0157,2020-0157,True,e6194429745029d616162296415b56c0613f88d45b99efe4b6dc9ff5fd1c147b,First-page AD header
2020-0162__AD_2020-0162_1__EASA_AD_2020_0162_superseded.pdf,2020-0162,2020-0162,2020-0162,True,cc67ffe96144aefebad9fac74e29d4e689a872234424021168362b118ba776cc,First-page AD header
2020-0163R2__AD_2020-0163R2_1__EASA_AD_2020_0163_R2_superseded.pdf,2020-0163R2,2020-0163,2020-0163R2,True,3b409d5e8748e1c20d364a801bf8ae22a0bdff81e0fa12b3827f95af32213418,First-page AD header
2020-0165__AD_2020-0165_1__EASA_AD_2020_0165.pdf,2020-0165,2020-0165,2020-0165,True,95c7c07bb4b490b09e789729f30ff15c03ef307964bd8b6e4726e0e892a9c777,First-page AD header
2020-0166__AD_2020-0166_1__EASA_AD_2020_0166.pdf,2020-0166,2020-0166,2020-0166,True,5f836c58952e8695e10696425f110ce71f0810469a27b980396a46708d169b31,First-page AD header
2020-0167R1__AD_2020-0167R1_1__EASA_AD_2020_0167_R1.pdf,2020-0167R1,2020-0167,2020-0167R1,True,c07af5c1d70207359ac1c8362b41c8282a38e2aa5c440fa78625a629397035d6,First-page AD header
2020-0169R1__AD_2020-0169R1_2__EASA_AD_2020_0169_R1_superseded.pdf,2020-0169R1,2020-0169,2020-0169R1,True,62817fa57c0d159718d8f08aca615538c0bf18468b34329bc9349f8be3a69975,First-page AD header
2020-0172__AD_2020-0172_1__EASA_AD_2020_0172.pdf,2020-0172,2020-0172,2020-0172,True,7b7a1e7e19c0851ab1a4e6652b0508a3f228231b60b1d6080ccafd4e1df9c1d4,First-page AD header
2020-0174__AD_2020-0174_1__EASA_AD_2020_0174_superseded.pdf,2020-0174,2020-0174,2020-0174,True,22a120bdc7bc20ca6e6ab1cfca035bbe1acbc66696a05d0d1f7877487e7d1d6c,First-page AD header
2020-0176__AD_2020-0176_1__EASA_AD_2020_0176.pdf,2020-0176,2020-0176,2020-0176,True,967106f7097a673c0b3a6a94b5b35b553a5a7fb746e0c6f6d5b30079796e5dd9,First-page AD header
2020-0183__AD_2020-0183_1__EASA_AD_2020_0183_superseded.pdf,2020-0183,2020-0183,2020-0183,True,104b52e10101b6da9caf5fc02b102d544eaf4fda2bfa1dbf109661b99ebe079d,First-page AD header
