base_ad_number,version_order,ad_number,version_label,issue_date,is_emergency,is_correction,correction_date,previous_version,next_version,latest_version,is_latest_version,file_instance_id,relative_path
2018-0212,1,2018-0212R1,2018-0212R1,,False,False,,,,2018-0212R1,True,f4612ff612be90fa,2018-0212R1__AD_2018-0212R1_1__EASA_AD_2018_0212_R1.pdf
2018-0213,1,2018-0213R1,2018-0213R1,,False,False,,,,2018-0213R1,True,b51ca89b397b3848,2018-0213R1__AD_2018-0213R1_1__EASA_AD_2018_0213_R1_superseded.pdf
2018-0215,1,2018-0215,2018-0215,2018-10-19,False,False,,,,2018-0215,True,b2cba27ddd55b661,2018-0215__AD_2018-0215_1__EASA_AD_2018_0215_superseded.pdf
2018-0218,1,2018-0218,2018-0218,2018-10-25,False,False,,,,2018-0218,True,1a235e3f821275de,2018-0218__AD_2018-0218_1__EASA_AD_2018_0218C1_superseded.pdf
2018-0220,1,2018-0220,2018-0220,2018-10-19,False,False,,,,2018-0220,True,e73d562394c8666b,2018-0220__AD_2018-0220_1__EASA_AD_2018_0220.pdf
2018-0221,1,2018-0221,2018-0221,2018-10-30,False,False,,,,2018-0221,True,bd856a52f7ab2159,2018-0221__AD_2018-0221_1__EASA_AD_2018_0221.pdf
2018-0224,1,2018-0224,2018-0224,2018-11-02,False,False,,,,2018-0224,True,d6580185d459b21e,2018-0224__AD_2018-0224_1__EASA_AD_2018_0224.pdf
2018-0226,1,2018-0226,2018-0226,2022-05-10,False,False,,,,2018-0226,True,c248c6ceae4430e1,2018-0226-CN__AD_2018-0226-CN_1__EASA_AD_2018_0226_CN.pdf
2018-0227,1,2018-0227,2018-0227,2018-11-05,False,False,,,,2018-0227,True,d141209faf03f66a,2018-0227__AD_2018-0227_1__EASA_AD_2018_0227.pdf
2018-0228,1,2018-0228,2018-0228,2018-11-05,False,False,,,,2018-0228,True,d46f45af13f7fa67,2018-0228__AD_2018-0228_1__EASA_AD_2018_0228.pdf
2018-0229,1,2018-0229R1,2018-0229R1,,False,False,,,,2018-0229R1,True,cadd74543f949889,2018-0229R1__AD_2018-0229R1_1__EASA_AD_2018_0229_R1.pdf
2018-0231,1,2018-0231,2018-0231,2018-11-08,False,False,,,,2018-0231,True,0becd76a7dc6fc52,2018-0231__AD_2018-0231_1__EASA_AD_2018_0231_superseded.pdf
2018-0233,1,2018-0233R1,2018-0233R1,,False,False,,,,2018-0233R1,True,78a7d22fdaf7b2cf,2018-0233R1__AD_2018-0233R1_1__EASA_AD_2018_0233_R1_superseded.pdf
2018-0234,1,2018-0234R3,2018-0234R3,,False,False,,,,2018-0234R3,True,c599034389933f24,2018-0234R3__AD_2018-0234R3_1__EASA_AD_2018_0234R3.pdf
2018-0243,1,2018-0243,2018-0243,2018-11-22,False,False,,,,2018-0243,True,04ebd3c2437a0743,2018-0243__AD_2018-0243_1__EASA_AD_2018_0243.pdf
2018-0244,1,2018-0244,2018-0244,2018-11-27,False,False,,,,2018-0244,True,610ed3782022323f,2018-0244__AD_2018-0244_1__EASA_AD_2018_0244.pdf
2018-0245,1,2018-0245R1,2018-0245R1,,False,False,,,,2018-0245R1,True,7f8530161bd2c6bf,2018-0245R1__AD_2018-0245R1_1__EASA_AD_2018_0245_R1_superseded.pdf
2018-0246,1,2018-0246,2018-0246,2018-11-27,False,False,,,,2018-0246,True,0ffbff521ab9746f,2018-0246__AD_2018-0246_1__EASA_AD_2018_0246.pdf
2018-0249,1,2018-0249R1,2018-0249R1,,False,False,,,,2018-0249R1,True,64a0c1af2897c785,2018-0249R1__AD_2018-0249R1_1__EASA_AD_2018_0249_R1_C1.pdf
2018-0255,1,2018-0255,2018-0255,2018-12-11,False,False,,,,2018-0255,True,5a1b9f96c150203e,2018-0255__AD_2018-0255_2__EASA_AD_2018_0255_superseded.pdf
2018-0256,1,2018-0256,2018-0256,2018-12-12,False,False,,,,2018-0256,True,1031fd522806fef6,2018-0256__AD_2018-0256_1__EASA_AD_2018_0256.pdf
2018-0259,1,2018-0259R1,2018-0259R1,,False,False,,,,2018-0259R1,True,bff2a72c827eda3f,2018-0259R1__AD_2018-0259R1_1__EASA_AD_2018_0259_R1_superseded.pdf
2018-0266,1,2018-0266,2018-0266,2018-12-25,False,False,,,,2018-0266,True,65231b2bcc2e9b58,2018-0266__AD_2018-0266_1__EASA_AD_2018_0266_Superseded.pdf
2018-0267,1,2018-0267,2018-0267,2018-12-25,False,False,,,,2018-0267,True,b671d8cc63352620,2018-0267__AD_2018-0267_1__EASA_AD_2018_0267.pdf
2018-0271,1,2018-0271,2018-0271,2018-12-26,False,False,,,,2018-0271,True,8ce4315f6581cd8d,2018-0271__AD_2018-0271_1__EASA_AD_2018_0271_superseded.pdf
2018-0275,1,2018-0275,2018-0275,2018-12-28,False,False,,,,2018-0275,True,2ce124ddf29dc24f,2018-0275__AD_2018-0275_1__EASA_AD_2018_0275.pdf
2018-0276,1,2018-0276R1,2018-0276R1,2019-01-13,False,False,,,,2018-0276R1,True,e29e661bb8c34093,2018-0276R1__AD_2018-0276R1_1__EASA_AD_2018_0276_R1_C1.pdf
2018-0288,1,2018-0288,2018-0288,2019-01-04,False,False,,,,2018-0288,True,da2a8972ddb16b54,2018-0288__AD_2018-0288_1__EASA_AD_2018_0288_superseded.pdf
2018-0289,1,2018-0289R1,2018-0289R1,,False,False,,,,2018-0289R1,True,0378bfe764e35740,2018-0289R1__AD_2018-0289R1_1__EASA_AD_2018_0289R1_superseded.pdf
2018-0290,1,2018-0290,2018-0290,2019-01-04,False,False,,,,2018-0290,True,01a484b425e9a5b6,2018-0290__AD_2018-0290_1__EASA_AD_2018_0290.pdf
2019-0002,1,2019-0002,2019-0002,2019-01-25,False,False,,,,2019-0002,True,c0d062608c3bd24e,2019-0002__AD_2019-0002_1__EASA_AD_2019_0002_superseded.pdf
2019-0005,1,2019-0005,2019-0005,2019-01-28,False,False,,,,2019-0005,True,ac158931f417ec89,2019-0005__AD_2019-0005_1__EASA_AD_2019_0005.pdf
2019-0006,1,2019-0006,2019-0006,2019-01-31,False,False,,,,2019-0006,True,9f88d0de4ae415ea,2019-0006__AD_2019-0006_1__EASA_AD_2019_0006.pdf
2019-0011,1,2019-0011R2,2019-0011R2,,False,False,,,,2019-0011R2,True,1949a5e809ac47e1,2019-0011R2__AD_2019-0011R2_2__EASA_AD_2019_0011_R2.pdf
2019-0012,1,2019-0012,2019-0012,2019-02-07,False,False,,,,2019-0012,True,71c6f23145a0b72f,2019-0012__AD_2019-0012_1__EASA_AD_2019_0012_superseded.pdf
2019-0014,1,2019-0014,2019-0014,2019-02-12,False,False,,,,2019-0014,True,20a618446e4866ed,2019-0014__AD_2019-0014_1__EASA_AD_2019_0014.pdf
2019-0017,1,2019-0017,2019-0017,2019-02-12,False,False,,,,2019-0017,True,65e07b9907730c91,2019-0017__AD_2019-0017_2__EASA_AD_2019_0017.pdf
2019-0020,1,2019-0020,2019-0020,2019-02-14,False,False,,,,2019-0020,True,08d1331b7d3b0d33,2019-0020__AD_2019-0020_1__EASA_AD_2019_0020.pdf
2019-0026,1,2019-0026,2019-0026,2019-02-18,False,False,,,,2019-0026,True,0bdf7ca20bbe4be1,2019-0026__AD_2019-0026_1__EASA_AD_2019_0026.pdf
2019-0027,1,2019-0027,2019-0027,2019-02-18,False,False,,,,2019-0027,True,6f0d0bb8b94e1fa9,2019-0027__AD_2019-0027_1__EASA_AD_2019_0027_superseded.pdf
2019-0028,1,2019-0028,2019-0028,2019-02-21,False,False,,,,2019-0028,True,e0aedb22b01aa8a1,2019-0028__AD_2019-0028_1__EASA_AD_2019_0028.pdf
2019-0031,1,2019-0031,2019-0031,2019-02-27,False,False,,,,2019-0031,True,3ae1bcce32fcecf1,2019-0031__AD_2019-0031_2__EASA_AD_2019_0031.pdf
2019-0035,1,2019-0035R1,2019-0035R1,,False,False,,,,2019-0035R1,True,3679b555570875dd,2019-0035R1__AD_2019-0035R1_1__EASA_AD_2019_0035_R1.pdf
2019-0038,1,2019-0038,2019-0038,2019-03-05,False,False,,,,2019-0038,True,f03762d21e0e563a,2019-0038__AD_2019-0038_1__EASA_AD_2019_0038_superseded.pdf
2019-0042,1,2019-0042,2019-0042,2019-03-13,False,False,,,,2019-0042,True,c79a63cfb32c7211,2019-0042__AD_2019-0042_1__EASA_AD_2019_0042.pdf
2019-0044,1,2019-0044R1,2019-0044R1,,False,False,,,,2019-0044R1,True,846610c4714178ea,2019-0044R1__AD_2019-0044R1_2__EASA_AD_2019_0044_R1.pdf
2019-0047,1,2019-0047,2019-0047,2019-03-25,False,False,,,,2019-0047,True,d8470174cacfa8ad,2019-0047__AD_2019-0047_1__EASA_AD_2019_0047_superseded.pdf
2019-0048,1,2019-0048,2019-0048,2019-03-25,False,False,,,,2019-0048,True,e87580babbfa402c,2019-0048__AD_2019-0048_1__EASA_AD_2019_0048_superseded.pdf
2019-0049,1,2019-0049,2019-0049,2019-03-25,False,False,,,,2019-0049,True,976cd0b6f5319d62,2019-0049__AD_2019-0049_1__EASA_AD_2019_0049_superseded.pdf
2019-0050,1,2019-0050,2019-0050,2019-03-25,False,False,,,,2019-0050,True,fe7ef651282711ed,2019-0050__AD_2019-0050_1__EASA_AD_2019_0050_superseded.pdf
2019-0056,1,2019-0056,2019-0056,2019-04-02,False,False,,,,2019-0056,True,f678ab3d213511ea,2019-0056__AD_2019-0056_1__EASA_AD_2019_0056_superseded.pdf
2019-0059,1,2019-0059,2019-0059,2019-04-03,False,False,,,,2019-0059,True,845c71f5020c1029,2019-0059__AD_2019-0059_1__EASA_AD_2019_0059_superseded.pdf
2019-0063,1,2019-0063,2019-0063,2019-04-09,False,False,,,,2019-0063,True,a91805ecb5e52ca3,2019-0063__AD_2019-0063_2__EASA_AD_2019_0063_superseded.pdf
2019-0065,1,2019-0065,2019-0065,2019-04-10,False,False,,,,2019-0065,True,ec97cf4c8163a5c4,2019-0065__AD_2019-0065_1__EASA_AD_2019_0065.pdf
2019-0067,1,2019-0067R1,2019-0067R1,,False,False,,,,2019-0067R1,True,8729e6763f00ba59,2019-0067R1__AD_2019-0067R1_1__EASA_AD_2019_0067_R1_superseded.pdf
2019-0068,1,2019-0068,2019-0068,2019-04-10,False,False,,,,2019-0068,True,b6137ff53be56c03,2019-0068__AD_2019-0068_1__EASA_AD_2019_0068.pdf
2019-0069,1,2019-0069R2,2019-0069R2,,False,False,,,,2019-0069R2,True,028813960a25f569,2019-0069R2__AD_2019-0069R2_1__EASA_AD_2019_0069_R2_C1.pdf
2019-0072,1,2019-0072,2019-0072,2019-04-11,False,False,,,,2019-0072,True,b046c10e8e4de51a,2019-0072__AD_2019-0072_1__EASA_AD_2019_0072_superseded.pdf
2019-0076,1,2019-0076,2019-0076,2019-04-12,False,False,,,,2019-0076,True,3307ae8e46132cc7,2019-0076__AD_2019-0076_1__EASA_AD_2019_0076.pdf
2019-0078,1,2019-0078,2019-0078,2019-04-12,False,False,,,,2019-0078,True,f5247af7e18e1e88,2019-0078__AD_2019-0078_1__EASA_AD_2019_0078.pdf
2019-0081,1,2019-0081,2019-0081,2019-04-17,False,False,,,,2019-0081,True,34fda0dd1e699f5e,2019-0081__AD_2019-0081_1__EASA_AD_2019_0081.pdf
2019-0083,1,2019-0083,2019-0083,2019-04-29,False,False,,,,2019-0083,True,e505e9cbc577fd09,2019-0083__AD_2019-0083_1__EASA_AD_2019_0083.pdf
2019-0085,1,2019-0085,2019-0085,2019-05-02,False,False,,,,2019-0085,True,2b6ef42c14524aec,2019-0085__AD_2019-0085_1__EASA_AD_2019_0085_superseded.pdf
2019-0090,1,2019-0090,2019-0090,2019-05-10,False,False,,,,2019-0090,True,838d726c756b786b,2019-0090__AD_2019-0090_1__EASA_AD_2019_0090_Superseded.pdf
2019-0091,1,2019-0091,2019-0091,2019-05-10,False,False,,,,2019-0091,True,33cff6c30a3fc0d2,2019-0091__AD_2019-0091_1__EASA_AD_2019_0091_Superseded.pdf
2019-0093,1,2019-0093,2019-0093,2019-05-10,False,False,,,,2019-0093,True,893fb0216e9cfc34,2019-0093__AD_2019-0093_1__EASA_AD_2019_0093_superseded.pdf
2019-0094,1,2019-0094,2019-0094,2019-05-10,False,False,,,,2019-0094,True,0c5ad89d4329aa3e,2019-0094__AD_2019-0094_1__EASA_AD_2019_0094.pdf
2019-0098,1,2019-0098,2019-0098,2019-05-17,False,False,,,,2019-0098,True,da056f1bfcdc82ba,2019-0098__AD_2019-0098_1__EASA_AD_2019_0098.pdf
2019-0100,1,2019-0100,2019-0100,2019-05-21,False,False,,,,2019-0100,True,401f523681072837,2019-0100__AD_2019-0100_1__EASA_AD_2019_0100.pdf
2019-0106,1,2019-0106,2019-0106,2019-05-29,False,False,,,,2019-0106,True,610faea1aa318cc3,2019-0106__AD_2019-0106_1__EASA_AD_2019_0106_superseded.pdf
2019-0114,1,2019-0114,2019-0114,2019-06-07,False,False,,,,2019-0114,True,bf9fc1c028721eaf,2019-0114__AD_2019-0114_1__EASA_AD_2019_0114_superseded.pdf
2019-0115,1,2019-0115,2019-0115,2019-06-11,False,False,,,,2019-0115,True,2154ddf090057214,2019-0115__AD_2019-0115_1__EASA_AD_2019_0115.pdf
2019-0122,1,2019-0122,2019-0122,2019-06-18,False,False,,,,2019-0122,True,162c69b88463d27f,2019-0122__AD_2019-0122_1__EASA_AD_2019_0122.pdf
2019-0123,1,2019-0123R1,2019-0123R1,2019-06-19,False,False,,,,2019-0123R1,True,967bf6e44026c616,2019-0123R1__AD_2019-0123R1_1__EASA_AD_2019_0123_R1_superseded.pdf
2019-0124,1,2019-0124,2019-0124,2019-06-19,False,False,,,,2019-0124,True,c1ff6f5861284453,2019-0124__AD_2019-0124_1__EASA_AD_2019_0124_superseded.pdf
2019-0126,1,2019-0126,2019-0126,2019-06-19,False,False,,,,2019-0126,True,855572493fbc432f,2019-0126__AD_2019-0126_2__EASA_AD_2019_0126.pdf
2019-0127,1,2019-0127,2019-0127,2019-06-19,False,False,,,,2019-0127,True,362325060002d523,2019-0127__AD_2019-0127_1__EASA_AD_2019_0127.pdf
2019-0138,1,2019-0138R1,2019-0138R1,,False,False,,,,2019-0138R1,True,ff1f22e6b75b03b7,2019-0138R1__AD_2019-0138R1_1__EASA_AD_2019_0138_R1_C1.pdf
2019-0140,1,2019-0140,2019-0140,2019-06-26,False,False,,,,2019-0140,True,0ff1195b3f1f888e,2019-0140__AD_2019-0140_2__EASA_AD_2019_0140.pdf
2019-0147,1,2019-0147,2019-0147,2019-06-28,False,False,,,,2019-0147,True,e61c66dd566f1342,2019-0147__AD_2019-0147_1__EASA_AD_2019_0147_superseded.pdf
2019-0155,1,2019-0155,2019-0155,2019-07-17,False,False,,,,2019-0155,True,3be27d17371cfe63,2019-0155__AD_2019-0155_1__EASA_AD_2019_0155_1_.pdf
2019-0159,1,2019-0159,2019-0159,2019-07-19,False,False,,,,2019-0159,True,3aeb26ef6e933820,2019-0159__AD_2019-0159_1__EASA_AD_2019_0159.pdf
2019-0164,1,2019-0164,2019-0164,2019-07-25,False,False,,,,2019-0164,True,a613d272052baa64,2019-0164__AD_2019-0164_1__EASA_AD_2019_0164_superseded.pdf
2019-0167,1,2019-0167,2019-0167,2019-07-29,False,False,,,,2019-0167,True,224a68bd3e15a772,2019-0167__AD_2019-0167_1__EASA_AD_2019_0167.pdf
2019-0168,1,2019-0168,2019-0168,2019-07-30,False,False,,,,2019-0168,True,093254f50f852311,2019-0168__AD_2019-0168_1__EASA_AD_2019_0168_superseded.pdf
2019-0170,1,2019-0170R1,2019-0170R1,,False,False,,,,2019-0170R1,True,a3c44c4760aedfcc,2019-0170R1__AD_2019-0170R1_1__EASA_AD_2019_0170_R1.pdf
2019-0171,1,2019-0171R2,2019-0171R2,,False,False,,,,2019-0171R2,True,32432c704e7abdca,2019-0171R2__AD_2019-0171R2_1__EASA_AD_2019_0171R2.pdf
2019-0173,1,2019-0173,2019-0173,2019-08-01,False,False,,,,2019-0173,True,9f5bdfc1342ce362,2019-0173__AD_2019-0173_1__EASA_AD_2019-0173_superseded.pdf
2019-0175,1,2019-0175,2019-0175,2019-08-02,False,False,,,,2019-0175,True,1b63890e9d99fad8,2019-0175__AD_2019-0175_1__EASA_AD_2019_0175.pdf
2019-0176,1,2019-0176,2019-0176,2019-08-02,False,False,,,,2019-0176,True,19b8df8ecf8c87c0,2019-0176__AD_2019-0176_2__EASA_AD_2019_0176.pdf
2019-0181,1,2019-0181R1,2019-0181R1,,False,False,,,,2019-0181R1,True,155a753474ca7101,2019-0181R1__AD_2019-0181R1_1__EASA_AD_2019_0181_R1.pdf
2019-0183,1,2019-0183,2019-0183,2019-08-09,False,False,,,,2019-0183,True,5577514a19f6917c,2019-0183__AD_2019-0183_1__EASA_AD_2019_0183.pdf
2019-0188,1,2019-0188,2019-0188,2019-08-31,False,False,,,,2019-0188,True,1d1f6357de0f3352,2019-0188__AD_2019-0188_1__EASA_AD_2019_0188.pdf
2019-0189,1,2019-0189,2019-0189,2019-08-14,False,False,,,,2019-0189,True,1233974e08e47aa4,2019-0189__AD_2019-0189_1__EASA_AD_2019_0189_superseded.pdf
2019-0190,1,2019-0190,2019-0190,2019-08-31,False,False,,,,2019-0190,True,36621ca01e22e5a9,2019-0190__AD_2019-0190_1__EASA_AD_2019_0190.pdf
2019-0192,1,2019-0192,2019-0192,2019-08-31,False,False,,,,2019-0192,True,f79e942c648ed6c0,2019-0192__AD_2019-0192_1__EASA_AD_2019_0192.pdf
2019-0196,1,2019-0196,2019-0196,2019-08-28,False,False,,,,2019-0196,True,58cf2f3624f49f4a,2019-0196__AD_2019-0196_1__EASA_AD_2019_0196.pdf
2019-0197,1,2019-0197R1,2019-0197R1,,False,False,,,,2019-0197R1,True,09678d757d6f0dc8,2019-0197R1__AD_2019-0197R1_1__EASA_AD_2019_0197_R1.pdf
2019-0203,1,2019-0203,2019-0203,2019-09-03,False,False,,,,2019-0203,True,4b2d4ea4440aaf3e,2019-0203__AD_2019-0203_2__EASA_AD_2019_0203_Superseded.pdf
2019-0205,1,2019-0205,2019-0205,2019-09-01,False,False,,,,2019-0205,True,762d98efc01f4ee0,2019-0205__AD_2019-0205_1__EASA_AD_2019_0205_superseded.pdf
2019-0206,1,2019-0206,2019-0206,2019-09-03,False,False,,,,2019-0206,True,820bba641259876a,2019-0206__AD_2019-0206_1__EASA_AD_2019_0206_superseded.pdf
2019-0207,1,2019-0207R2,2019-0207R2,,False,False,,,,2019-0207R2,True,ce07fb098e82286c,2019-0207R2__AD_2019-0207R2_1__EASA_AD_2019_0207_R2.pdf
2019-0210,1,2019-0210,2019-0210,2019-09-09,False,False,,,,2019-0210,True,c509d18529c275e4,2019-0210__AD_2019-0210_1__EASA_AD_2019_0210_superseded.pdf
2019-0214,1,2019-0214,2019-0214,2019-09-13,False,False,,,,2019-0214,True,4a03b6901cef7df5,2019-0214__AD_2019-0214_1__EASA_AD_2019_0214.pdf
2019-0215,1,2019-0215,2019-0215,2019-09-18,False,False,,,,2019-0215,True,39c9ad036a0838c2,2019-0215__AD_2019-0215_1__EASA_AD_2019_0215_superseded.pdf
2019-0216,1,2019-0216,2019-0216,2019-09-16,False,False,,,,2019-0216,True,8a9d61ebd2738f6c,2019-0216__AD_2019-0216_1__EASA_AD_2019_0216_superseded.pdf
2019-0217,1,2019-0217,2019-0217,2019-09-16,False,False,,,,2019-0217,True,1a78da4d00095248,2019-0217__AD_2019-0217_1__EASA_AD_2019_0217_superseded.pdf
2019-0219,1,2019-0219,2019-0219,2019-09-25,False,False,,,,2019-0219,True,bc00394423188e55,2019-0219__AD_2019-0219_2__EASA_AD_2019_0219_C1.pdf
2019-0220,1,2019-0220R1,2019-0220R1,,False,False,,,,2019-0220R1,True,25f74aa576c64351,2019-0220R1__AD_2019-0220R1_1__EASA_AD_2019_0220_R1_superseded.pdf
2019-0222,1,2019-0222,2019-0222,2019-09-20,False,False,,,,2019-0222,True,d524b7cb5fe78593,2019-0222__AD_2019-0222_1__EASA_AD_2019_0222_superseded.pdf
2019-0223,1,2019-0223,2019-0223,2019-09-20,False,False,,,,2019-0223,True,4274859241bf605d,2019-0223__AD_2019-0223_1__EASA_AD_2019_0223_superseded.pdf
2019-0226,1,2019-0226,2019-0226,2019-09-25,False,False,,,,2019-0226,True,3b2b105223218a00,2019-0226__AD_2019-0226_1__EASA_AD_2019_0226.pdf
2019-0227,1,2019-0227,2019-0227,2019-09-25,False,False,,,,2019-0227,True,8d8ac536f137a323,2019-0227__AD_2019-0227_1__EASA_AD_2019_0227.pdf
2019-0229,1,2019-0229R1,2019-0229R1,2019-09-26,False,False,,,,2019-0229R1,True,1f3fb1774146f7ba,2019-0229R1__AD_2019-0229R1_1__EASA_AD_2019_0229_R1.pdf
2019-0232,1,2019-0232,2019-0232,2019-09-30,False,False,,,,2019-0232,True,17415a6656f8e609,2019-0232__AD_2019-0232_2__EASA_AD_2019_0232.pdf
2019-0233,1,2019-0233,2019-0233,2019-10-02,False,False,,,,2019-0233,True,6ff324fd2349c9b0,2019-0233__AD_2019-0233_1__EASA_AD_2019_0233_C1_superseded.pdf
2019-0243,1,2019-0243,2019-0243,2019-10-14,False,False,,,,2019-0243,True,e84c9711659cdc52,2019-0243__AD_2019-0243_1__EASA_AD_2019_0243_superseded.pdf
2019-0251,1,2019-0251,2019-0251,2019-10-16,False,False,,,,2019-0251,True,cea4a1f292d63583,2019-0251__AD_2019-0251_1__EASA_AD_2019_0251_superseded.pdf
2019-0264,1,2019-0264,2019-0264,2019-11-06,False,False,,,,2019-0264,True,15ab43fdd94de9f9,2019-0264__AD_2019-0264_1__EASA_AD_2019_0264.pdf
2019-0265,1,2019-0265,2019-0265,2019-11-08,False,False,,,,2019-0265,True,fcbdcd290c33051b,2019-0265__AD_2019-0265_1__EASA_AD_2019_0265.pdf
2019-0279,1,2019-0279R1,2019-0279R1,,False,False,,,,2019-0279R1,True,efa0f22926cc89f0,2019-0279R1__AD_2019-0279R1_1__EASA_AD_2019_0279R1.pdf
2019-0283,1,2019-0283,2019-0283,2019-12-05,False,False,,,,2019-0283,True,e4fa7469123113f6,2019-0283__AD_2019-0283_1__EASA_AD_2019_0283.pdf
2019-0288,1,2019-0288,2019-0288,2019-12-12,False,False,,,,2019-0288,True,a8fd04af42c1e837,2019-0288__AD_2019-0288_1__EASA_AD_2019_0288_superseded.pdf
2019-0291,1,2019-0291R1,2019-0291R1,,False,False,,,,2019-0291R1,True,b87fb294428824b2,2019-0291R1__AD_2019-0291R1_1__EASA_AD_2019_0291_R1_superseded.pdf
2019-0297,1,2019-0297R1,2019-0297R1,,False,False,,,,2019-0297R1,True,c67b688edd19b951,2019-0297R1__AD_2019-0297R1_1__EASA_AD_2019_0297_R1_superseded.pdf
2019-0301,1,2019-0301,2019-0301,2019-12-26,False,False,,,,2019-0301,True,b2ce6bdea9c0acdd,2019-0301__AD_2019-0301_1__EASA_AD_2019_0301.pdf
2019-0304,1,2019-0304R1,2019-0304R1,2019-12-31,False,False,,,,2019-0304R1,True,af55bc5555607e90,2019-0304R1__AD_2019-0304R1_1__EASA_AD_2019_0304_R1.pdf
2019-0309,1,2019-0309,2019-0309,2020-01-02,False,False,,,,2019-0309,True,a0e35d0cb8df262d,2019-0309__AD_2019-0309_1__EASA_AD_2019_0309.pdf
2019-0310,1,2019-0310R1,2019-0310R1,,False,False,,,,2019-0310R1,True,dae7de329746e269,2019-0310R1__AD_2019-0310R1_1__EASA_AD_2019_0310_R1_superseded.pdf
2019-0312,1,2019-0312,2019-0312,2020-01-03,False,False,,,,2019-0312,True,44b484827239a084,2019-0312__AD_2019-0312_1__EASA_AD_2019_0312.pdf
2019-0314,1,2019-0314,2019-0314,2020-01-03,False,False,,,,2019-0314,True,3313282ab14eabf6,2019-0314__AD_2019-0314_1__EASA_AD_2019_0314_superseded.pdf
2019-0315,1,2019-0315R1,2019-0315R1,,False,False,,,,2019-0315R1,True,d526d03607b21849,2019-0315R1__AD_2019-0315R1_1__EASA_AD_2019_0315_R1.pdf
2019-0316,1,2019-0316,2019-0316,2020-01-06,False,False,,,,2019-0316,True,c51fff01c1b9c9e0,2019-0316__AD_2019-0316_1__EASA_AD_2019_0316_superseded.pdf
2020-0005,1,2020-0005R1,2020-0005R1,,False,False,,,,2020-0005R1,True,388a8cfd215ea958,2020-0005R1__AD_2020-0005R1_1__EASA_AD_2020_0005_R1.pdf
2020-0009,1,2020-0009,2020-0009,2020-02-06,False,False,,,,2020-0009,True,87ceddfe3407c783,2020-0009__AD_2020-0009_1__EASA_AD_2020_0009_superseded.pdf
2020-0012,1,2020-0012R1,2020-0012R1,,False,False,,,,2020-0012R1,True,575afa18651c0d7a,2020-0012R1__AD_2020-0012R1_1__EASA_AD_2020_0012_R1.pdf
2020-0016,1,2020-0016,2020-0016,2020-02-13,False,False,,,,2020-0016,True,5c6e21ab23447af0,2020-0016__AD_2020-0016_1__EASA_AD_2020_0016.pdf
2020-0019,1,2020-0019,2020-0019,2020-02-19,False,False,,,,2020-0019,True,15d62f05c70d4251,2020-0019__AD_2020-0019_1__EASA_AD_2020_0019.pdf
2020-0025,1,2020-0025,2020-0025,2020-02-28,False,False,,,,2020-0025,True,b3e8357146c72500,2020-0025__AD_2020-0025_1__EASA_AD_2020_0025.pdf
2020-0027,1,2020-0027R1,2020-0027R1,2020-02-28,False,False,,,,2020-0027R1,True,e56092d407f88f2a,2020-0027R1__AD_2020-0027R1_1__EASA_AD_2020_0027_R1.pdf
2020-0028,1,2020-0028,2020-0028,2020-02-29,False,False,,,,2020-0028,True,734af537e02af649,2020-0028__AD_2020-0028_1__EASA_AD_2020_0028.pdf
2020-0030,1,2020-0030,2020-0030,2020-03-03,False,False,,,,2020-0030,True,c286951c64b8007c,2020-0030__AD_2020-0030_1__EASA_AD_2020_0030.pdf
2020-0031,1,2020-0031,2020-0031,2020-03-03,False,False,,,,2020-0031,True,a502d7dafa97c01e,2020-0031__AD_2020-0031_1__EASA_AD_2020_0031_superseded.pdf
2020-0032,1,2020-0032,2020-0032,2020-03-03,False,False,,,,2020-0032,True,d8a3115f5cd452b5,2020-0032__AD_2020-0032_1__EASA_AD_2020_0032_superseded.pdf
2020-0034,1,2020-0034,2020-0034,2020-03-10,False,False,,,,2020-0034,True,8eee27a7edd05d7c,2020-0034__AD_2020-0034_1__EASA_AD_2020_0034_superseded.pdf
2020-0036,1,2020-0036R1,2020-0036R1,,False,False,,,,2020-0036R1,True,3b410c2117dc3163,2020-0036R1__AD_2020-0036R1_1__EASA_AD_2020_0036_R1_superseded.pdf
2020-0037,1,2020-0037,2020-0037,2020-03-12,False,False,,,,2020-0037,True,c5e0821ce52eb446,2020-0037__AD_2020-0037_1__EASA_AD_2020_0037_C1.pdf
2020-0040,1,2020-0040R1,2020-0040R1,,False,False,,,,2020-0040R1,True,e51b5036686fe27a,2020-0040R1__AD_2020-0040R1_1__EASA_AD_2020_0040R1.pdf
2020-0050,1,2020-0050,2020-0050,2020-03-23,False,False,,,,2020-0050,True,a7111cc699feb094,2020-0050__AD_2020-0050_1__EASA_AD_2020_0050_C1.pdf
2020-0051,1,2020-0051,2020-0051,2020-03-25,False,False,,,,2020-0051,True,d6ef663261a3c017,2020-0051__AD_2020-0051_2__EASA_AD_2020_0051.pdf
2020-0052,1,2020-0052,2020-0052,2020-03-24,False,False,,,,2020-0052,True,ae85720a82947012,2020-0052__AD_2020-0052_1__EASA_AD_2020_0052.pdf
2020-0053,1,2020-0053,2020-0053,2020-03-31,False,False,,,,2020-0053,True,1aa5a4cb48376387,2020-0053__AD_2020-0053_1__EASA_AD_2020_0053.pdf
2020-0054,1,2020-0054,2020-0054,2020-03-25,False,False,,,,2020-0054,True,ff5be2e692358cd1,2020-0054__AD_2020-0054_1__EASA_AD_2020_0054_superseded.pdf
